pair,amount,volume,side,timestamp,user_id
BTCNGN,30498.39,0.00020686,sell,2024-12-07T08:15:27.370474Z,1001-1971-1521-1561-148
BTCNGN,50499.15,0.0003275,sell,2024-12-10T20:19:32.904817Z,1001-1971-1521-1561-148
BTCNGN,110410.72,0.00077899,sell,2024-12-06T12:54:46.697828Z,531-1491-1521-1981-156
BTCNGN,79982.78,0.00049699,sell,2024-11-29T11:53:37.979786Z,531-1491-1521-1981-156
BTCNGN,4058.43,0.00002557,sell,2024-12-01T16:26:38.17456Z,531-1491-1521-1981-156
BTCNGN,81583.99,0.00055313,sell,2024-12-07T08:03:49.021522Z,541-11021-1521-1571-199
BTCNGN,1441773.68,0.01017125,sell,2024-12-06T13:25:56.160505Z,541-11021-1521-1571-199
BTCNGN,35336.77,0.0002253,sell,2024-12-03T18:23:42.612537Z,571-1981-1521-1561-148
BTCNGN,7902.85,0.00005418,sell,2024-12-07T07:57:01.695985Z,531-1481-1521-1971-151
BTCNGN,29999.54,0.00019198,sell,2024-12-05T18:06:16.238896Z,531-1481-1521-1971-151
BTCNGN,29998.47,0.0001912,sell,2024-12-03T18:23:06.446112Z,531-1481-1521-1971-151
BTCNGN,14996.72,0.00009592,sell,2024-12-03T18:28:05.879572Z,531-1481-1521-1971-151
BTCNGN,40049.34,0.00025476,sell,2024-12-02T11:31:49.51608Z,531-1481-1521-1971-151
BTCNGN,199992.11,0.00124519,sell,2024-12-01T16:45:12.740263Z,531-1481-1521-1971-151
BTCNGN,39987.33,0.00024908,sell,2024-12-01T16:46:29.894192Z,531-1481-1521-1971-151
BTCNGN,23962.26,0.00014991,sell,2024-11-30T18:57:29.615167Z,991-11011-1521-1561-1100
BTCNGN,34593.67,0.00021538,sell,2024-12-01T16:44:44.25237Z,991-11011-1521-1561-1100
BTCNGN,358029.49,0.00235982,sell,2024-12-07T21:01:13.909359Z,981-1481-1521-1561-153
BTCNGN,85599.08,0.0005398,sell,2024-12-03T03:33:00.277214Z,981-1481-1521-1561-153
BTCNGN,85156.02,0.00055756,sell,2024-12-09T12:41:52.388398Z,521-1511-1521-1571-1100
BTCNGN,49993.18,0.00030766,sell,2024-12-05T04:44:50.456256Z,571-1491-1521-1971-197
BTCNGN,9897.97,0.0000626,sell,2024-12-11T11:11:45.065645Z,571-1521-1521-1981-156
BTCNGN,989.83,0.00000626,sell,2024-12-11T11:11:27.280581Z,571-1521-1521-1981-156
BTCNGN,817487.09,0.00507925,sell,2024-11-27T21:11:28.853815Z,491-1561-1521-1571-150
BTCNGN,162890.24,0.00106703,sell,2024-12-09T12:37:20.957928Z,491-1561-1521-1571-150
BTCNGN,41082.78,0.00027231,sell,2024-12-07T21:41:23.650812Z,491-1561-1521-1571-150
BTCNGN,6137.12,0.00004068,sell,2024-12-04T12:28:54.044585Z,561-1531-1521-1981-156
BTCNGN,106060.23,0.00068485,sell,2024-12-08T17:20:40.664968Z,1021-1991-1521-1561-148
BTCNGN,4949.61,0.00003287,sell,2024-12-09T23:10:09.593693Z,481-11011-1521-1971-1101
BTCNGN,25003.21,0.00016138,sell,2024-12-10T13:36:25.155848Z,481-11011-1521-1971-1101
BTCNGN,10997.93,0.00006995,sell,2024-12-02T11:23:51.505657Z,481-11011-1521-1971-1101
BTCNGN,42005.37,0.00027136,sell,2024-12-10T13:38:29.076529Z,481-11011-1521-1971-1101
BTCNGN,25004.13,0.00016407,sell,2024-12-04T12:29:21.163233Z,481-11011-1521-1971-1101
BTCNGN,20182.29,0.00012522,sell,2024-11-29T12:11:01.475538Z,481-11011-1521-1971-1101
BTCNGN,4949.5,0.00003126,sell,2024-11-30T19:29:42.989006Z,481-11011-1521-1971-1101
BTCNGN,9891.78,0.00007034,sell,2024-12-06T13:41:09.891914Z,481-11011-1521-1971-1101
BTCNGN,48982.88,0.00030514,sell,2024-12-01T16:51:08.679063Z,481-11011-1521-1971-1101
BTCNGN,2750002.89,0.01710492,sell,2024-11-27T21:22:51.951345Z,541-1511-1521-1971-152
BTCNGN,55530.21,0.00036704,sell,2024-12-09T22:37:15.821347Z,521-1511-1521-1981-151
BTCNGN,2969795.35,0.01890498,sell,2024-12-02T11:44:33.85876Z,521-1511-1521-1981-151
BTCNGN,78456.87,0.00049733,sell,2024-11-28T16:37:16.666373Z,481-1511-1521-1971-152
BTCNGN,6237.28,0.00004066,sell,2024-12-08T17:21:28.217557Z,521-1511-1521-1561-149
BTCNGN,4454.94,0.00002851,sell,2024-12-03T01:47:29.997168Z,521-1511-1521-1561-149
BTCNGN,3960.22,0.00002581,sell,2024-12-08T17:42:16.582416Z,521-1511-1521-1561-149
BTCNGN,8921.66,0.00005685,sell,2024-12-03T03:31:59.345578Z,521-1511-1521-1561-149
BTCNGN,3997.79,0.00002603,sell,2024-12-08T17:59:04.247463Z,521-1511-1521-1561-149
BTCNGN,42405.49,0.0002686,sell,2024-11-28T16:43:30.973516Z,541-1541-1521-1571-155
BTCNGN,349591.12,0.00225473,sell,2024-12-08T17:32:15.596413Z,991-1541-1521-1971-156
BTCNGN,500004.84,0.00339065,sell,2024-12-07T08:04:31.59966Z,991-1541-1521-1971-156
BTCNGN,157520.44,0.00103288,sell,2024-12-04T12:27:21.15124Z,541-1971-1521-1561-150
BTCNGN,22044.17,0.0001401,sell,2024-11-28T16:00:08.732454Z,1001-1991-1521-1971-197
BTCNGN,3269657.86,0.02070705,sell,2024-11-28T16:25:59.499121Z,1021-11001-1521-1971-152
BTCNGN,21377.68,0.00013396,sell,2024-11-30T18:43:17.652682Z,971-1531-1521-1971-1101
BTCNGN,81845.7,0.00053123,sell,2024-12-10T20:09:53.096918Z,511-1521-1521-1981-149
BTCNGN,45000,0.00037033,sell,2025-03-11T17:38:25.096913Z,511-1561-1521-1981-199
BTCNGN,69999.96,0.00046039,sell,2024-12-09T12:05:50.826838Z,531-1561-1521-1561-198
BTCNGN,240138.91,0.00149073,sell,2024-11-29T12:09:47.872618Z,491-1981-1521-1561-156
BTCNGN,53999.35,0.00034691,sell,2024-12-05T18:19:16.253354Z,491-1981-1521-1561-156
BTCNGN,99999.9,0.00063764,sell,2024-12-02T11:49:03.937729Z,491-1981-1521-1561-156
BTCNGN,208817.46,0.00129563,sell,2024-11-29T12:13:08.334153Z,511-1971-1521-1571-157
BTCNGN,424500.13,0.002637,sell,2024-11-27T21:11:51.755805Z,491-11011-1521-1571-1101
BTCNGN,140557.37,0.00092434,sell,2024-12-09T23:09:40.649091Z,561-11011-1521-1971-155
BTCNGN,208259.1,0.00134286,sell,2024-12-08T17:33:24.865258Z,971-1531-1521-1561-198
BTCNGN,66102.42,0.00042002,sell,2024-11-28T15:57:14.127529Z,981-1501-1521-1571-148
BTCNGN,318495.48,0.0019785,sell,2024-11-29T11:54:07.771226Z,561-1521-1521-1971-152
BTCNGN,321036.8,0.00200892,sell,2024-11-30T05:30:20.143122Z,501-1561-1521-1571-155
BTCNGN,114821.9,0.00071232,sell,2024-11-29T12:10:50.784504Z,501-1561-1521-1571-155
BTCNGN,219581.33,0.00141618,sell,2024-12-08T17:30:22.107876Z,561-11021-1521-1571-152
BTCNGN,18998.72,0.00012051,sell,2024-11-28T16:02:38.86661Z,511-1491-1521-1981-198
BTCNGN,19987.77,0.00013073,sell,2024-12-04T12:11:29.642599Z,511-1491-1521-1981-198
BTCNGN,14995.05,0.00009803,sell,2024-12-04T12:15:50.148156Z,511-1491-1521-1981-198
BTCNGN,23083.05,0.00014348,sell,2024-11-29T12:03:36.855824Z,511-1491-1521-1981-198
BTCNGN,15497.61,0.00009987,sell,2024-12-08T17:26:19.79066Z,481-1991-1521-1561-197
BTCNGN,15007.63,0.00009565,sell,2024-12-03T18:15:02.853261Z,481-1991-1521-1561-197
BTCNGN,35006.78,0.00021744,sell,2024-11-29T11:51:28.962152Z,481-1991-1521-1561-197
BTCNGN,4933.8,0.000033,sell,2024-12-07T21:36:29.687675Z,481-1991-1521-1561-197
BTCNGN,20671.45,0.00012825,sell,2024-11-29T12:21:57.777065Z,481-1991-1521-1561-197
BTCNGN,23500.72,0.00015492,sell,2024-12-07T20:53:25.94787Z,501-1971-1521-1561-197
BTCNGN,2974.23,0.00001867,sell,2024-11-27T20:49:04.402104Z,1001-1981-1521-1571-153
BTCNGN,10003.32,0.00006806,sell,2024-12-07T07:48:36.856497Z,1001-1981-1521-1571-153
BTCNGN,3959.19,0.00002504,sell,2024-12-11T11:11:51.448562Z,1001-1981-1521-1571-153
BTCNGN,9899.45,0.0000626,sell,2024-11-30T06:07:16.180753Z,1001-1981-1521-1571-153
BTCNGN,9886.58,0.0000626,sell,2024-11-30T06:19:25.078485Z,1001-1981-1521-1571-153
BTCNGN,98712.08,0.000632,sell,2024-12-03T18:36:27.082606Z,551-1571-1521-1971-152
BTCNGN,57660.84,0.00036033,sell,2024-12-01T15:56:51.071895Z,531-1501-1521-1571-148
BTCNGN,134194.52,0.00094406,sell,2024-12-06T13:44:52.728061Z,991-1991-1521-1981-1101
BTCNGN,20007.53,0.00013132,sell,2024-12-04T12:31:32.841084Z,511-1551-1521-1971-156
BTCNGN,9900.8,0.0000657,sell,2024-12-04T12:35:05.204411Z,511-1551-1521-1971-156
BTCNGN,7916.85,0.00005127,sell,2024-12-05T17:50:57.230136Z,481-1501-1521-1981-150
BTCNGN,10005.46,0.00006303,sell,2024-12-11T13:18:26.822294Z,491-1511-1521-1971-197
BTCNGN,10001.25,0.00006576,sell,2024-12-09T23:10:34.843285Z,561-1521-1521-1971-154
BTCNGN,29998.7,0.00019062,sell,2024-12-02T11:22:55.162823Z,561-1521-1521-1971-154
BTCNGN,9900.89,0.00006338,sell,2024-11-28T16:28:30.020863Z,561-1521-1521-1971-154
BTCNGN,30013.55,0.00018515,sell,2024-12-05T05:52:44.055855Z,561-1521-1521-1971-154
BTCNGN,19997.35,0.00012332,sell,2024-12-05T05:56:33.422486Z,561-1521-1521-1971-154
BTCNGN,10004.13,0.00006551,sell,2024-12-09T12:40:52.801392Z,561-1521-1521-1971-154
BTCNGN,15003.93,0.00009806,sell,2024-12-04T12:14:59.238258Z,1021-1521-1521-1571-198
BTCNGN,4200,0.00003517,sell,2025-03-11T14:23:21.628057Z,1021-1521-1521-1571-198
BTCNGN,309119.1,0.00192645,sell,2024-12-01T16:24:27.916126Z,1021-1521-1521-1571-198
BTCNGN,7922.4,0.00005166,sell,2024-12-10T13:39:25.822096Z,1021-1521-1521-1571-198
BTCNGN,33023.71,0.00021016,sell,2024-12-02T11:36:33.817713Z,1021-1521-1521-1571-198
BTCNGN,24001.78,0.00015282,sell,2024-12-02T11:01:18.416978Z,1001-1981-1521-1571-1101
BTCNGN,24671.69,0.00015718,sell,2024-12-02T11:13:45.667427Z,1001-1981-1521-1571-1101
BTCNGN,50000,0.00028471,sell,2025-07-18T15:25:00.567007Z,531-11021-1521-1971-148
BTCNGN,20005.37,0.00012521,sell,2024-11-30T05:48:29.118191Z,531-11021-1521-1971-148
BTCNGN,11798.4,0.00007392,sell,2024-11-30T05:05:17.448221Z,521-11011-1521-1571-1101
BTCNGN,20012.05,0.00012828,sell,2024-12-05T17:56:50.412995Z,521-11011-1521-1571-1101
BTCNGN,9895.79,0.00006338,sell,2024-11-28T16:28:47.847888Z,521-11011-1521-1571-1101
BTCNGN,207301.69,0.00132954,sell,2024-12-05T17:45:38.155406Z,971-1561-1521-1561-157
BTCNGN,463073.89,0.00299488,sell,2024-12-10T13:27:51.229124Z,981-11021-1521-1571-154
BTCNGN,23374.83,0.00018718,sell,2025-03-11T19:27:23.177752Z,571-11001-1521-1571-152
BTCNGN,323279.85,0.00209453,sell,2024-12-10T20:21:53.908656Z,1011-1511-1521-1981-149
BTCNGN,49999.93,0.00030793,sell,2024-12-05T04:18:35.827062Z,481-1541-1521-1981-1101
BTCNGN,24201.4,0.00014915,sell,2024-12-05T04:33:47.97663Z,481-1541-1521-1981-1101
BTCNGN,87010.02,0.00056877,sell,2024-12-04T12:16:06.470632Z,541-1501-1521-1981-197
BTCNGN,50006.49,0.00035181,sell,2024-12-06T13:08:01.43613Z,531-1491-1521-1971-1100
BTCNGN,19999.96,0.00012463,sell,2024-12-01T16:33:51.691493Z,531-1491-1521-1971-1100
BTCNGN,20001.78,0.00012498,sell,2024-11-30T19:38:21.738464Z,531-1491-1521-1971-1100
BTCNGN,105018.09,0.000662,sell,2024-12-03T03:36:57.435145Z,981-1991-1521-1981-151
BTCNGN,50000,0.00041641,sell,2025-03-11T14:34:00.53796Z,981-1481-1521-1561-151
BTCNGN,159988.84,0.00101263,sell,2024-11-28T16:33:56.202177Z,981-1481-1521-1561-151
BTCNGN,11000.15,0.00006831,sell,2024-11-29T12:19:49.229602Z,981-1481-1521-1561-151
BTCNGN,5148.32,0.00003307,sell,2024-12-02T11:27:00.470775Z,571-1531-1521-1971-148
BTCNGN,51578.76,0.00032524,sell,2024-12-11T13:17:09.061893Z,501-1991-1521-1561-156
BTCNGN,182409.56,0.00113253,sell,2024-11-29T11:51:57.478525Z,571-1541-1521-1971-149
BTCNGN,98520.86,0.0006168,sell,2024-11-30T06:07:30.461364Z,1011-1501-1521-1561-155
BTCNGN,10000.58,0.00006563,sell,2024-12-09T12:21:04.417561Z,571-11001-1521-1571-156
BTCNGN,22515.45,0.00014854,sell,2024-12-09T12:03:32.176942Z,511-1511-1521-1971-154
BTCNGN,3464.39,0.00002256,sell,2024-12-08T17:29:49.764402Z,491-1521-1521-1981-157
BTCNGN,2970.33,0.00001947,sell,2024-12-10T20:08:51.968311Z,491-1521-1521-1981-157
BTCNGN,154999.32,0.00097697,sell,2024-12-03T03:42:06.118287Z,491-1521-1521-1981-157
BTCNGN,52011.78,0.00032805,sell,2024-12-03T04:06:18.735796Z,491-1521-1521-1981-157
BTCNGN,35241.29,0.0002221,sell,2024-12-03T04:08:30.565207Z,491-1521-1521-1981-157
BTCNGN,1583.4,0.00001031,sell,2024-12-08T18:04:58.675482Z,491-1521-1521-1981-157
BTCNGN,1089.1,0.00000693,sell,2024-12-03T04:26:45.617086Z,491-1521-1521-1981-157
BTCNGN,232539.19,0.00147501,sell,2024-11-28T16:02:54.525069Z,531-1551-1521-1561-1100
BTCNGN,36497.51,0.00022303,buy,2024-12-09T11:55:54.5557Z,991-1991-1521-1971-1101
BTCNGN,281977.62,0.00178401,sell,2024-12-03T02:19:25.164134Z,991-1991-1521-1981-1102
BTCNGN,149874.33,0.00119925,sell,2025-03-11T19:14:02.056097Z,521-1551-1521-1561-153
BTCNGN,69791.56,0.00043519,sell,2024-11-29T11:40:43.051114Z,541-1491-1521-1971-153
BTCNGN,22526.28,0.00015922,sell,2024-12-06T13:28:24.319575Z,971-1541-1521-1971-150
BTCNGN,229999.3,0.00143263,sell,2024-12-01T16:42:21.243936Z,501-1551-1521-1981-199
BTCNGN,322105.65,0.00203544,sell,2024-12-03T01:13:29.213025Z,501-1531-1521-1971-1102
BTCNGN,312587.55,0.00199728,sell,2024-12-03T18:25:10.500637Z,501-1981-1521-1981-199
BTCNGN,5438.05,0.00003528,sell,2024-12-05T18:22:44.938027Z,501-1981-1521-1981-199
BTCNGN,623200.29,0.00389772,sell,2024-11-30T19:10:21.195473Z,541-11011-1521-1561-153
BTCNGN,29998.92,0.00019778,sell,2024-12-09T22:36:52.881373Z,991-1531-1521-1561-198
BTCNGN,63979.41,0.00042019,sell,2024-12-09T23:11:49.680071Z,991-1531-1521-1561-198
BTCNGN,34603.23,0.00021552,sell,2024-12-01T16:47:28.526218Z,991-1531-1521-1561-198
BTCNGN,50814.99,0.00032739,sell,2024-12-05T18:27:15.873349Z,991-1531-1521-1561-198
BTCNGN,628822.11,0.00414967,sell,2024-12-09T23:06:15.953329Z,491-1551-1521-1971-151
BTCNGN,20512.65,0.00013464,sell,2024-12-04T12:48:43.142226Z,481-1571-1521-1971-1101
BTCNGN,61997.01,0.00039988,sell,2024-12-08T17:30:57.013919Z,481-1531-1521-1981-157
BTCNGN,248252.83,0.00154729,sell,2024-11-27T21:40:38.884437Z,521-11001-1521-1571-1101
BTCNGN,249921.89,0.00157588,sell,2024-12-03T04:13:11.355666Z,521-11001-1521-1571-1101
BTCNGN,99998.83,0.00063351,sell,2024-12-03T01:44:21.268901Z,531-1491-1521-1971-151
BTCNGN,3149692.26,0.01995318,sell,2024-12-03T01:43:17.417358Z,531-1491-1521-1971-151
BTCNGN,16001.82,0.00009396,buy,2024-12-03T02:48:04.446742Z,1021-1971-1521-1561-1101
BTCNGN,59979.76,0.0003731,sell,2024-11-27T21:19:29.920782Z,971-1531-1521-1571-154
BTCNGN,59998.54,0.0003732,sell,2024-11-27T21:21:49.297822Z,971-1531-1521-1571-154
BTCNGN,74447.14,0.00049318,sell,2024-12-07T21:37:34.148715Z,971-1531-1521-1571-154
BTCNGN,20000.98,0.00012487,sell,2024-11-29T11:28:39.651882Z,511-1981-1521-1571-148
BTCNGN,394726.96,0.00255247,sell,2024-12-08T17:11:40.496889Z,511-1981-1521-1971-1101
BTCNGN,1484.47,0.00000939,sell,2024-11-30T18:48:49.230945Z,561-11001-1521-1571-197
BTCNGN,4950.09,0.00003105,sell,2024-11-29T12:01:59.762353Z,561-11001-1521-1571-197
BTCNGN,656025.82,0.00411473,sell,2024-11-30T04:15:36.188366Z,1001-11001-1521-1981-157
BTCNGN,29998.48,0.00019359,sell,2024-12-08T17:23:07.017411Z,981-11011-1521-1971-148
BTCNGN,25067.66,0.00015887,sell,2024-11-28T16:06:51.478787Z,981-11011-1521-1971-148
BTCNGN,1000100.86,0.00625786,sell,2024-11-30T05:30:01.722061Z,981-11011-1521-1971-148
BTCNGN,39990.63,0.00024916,sell,2024-11-27T21:42:45.9054Z,981-11011-1521-1971-148
BTCNGN,19994.83,0.00012733,sell,2024-12-02T11:47:31.518277Z,981-11011-1521-1971-148
BTCNGN,39835.77,0.000262,sell,2024-12-09T12:05:33.560302Z,1011-1501-1521-1561-1100
BTCNGN,1129874.44,0.00703722,sell,2024-12-01T16:47:34.931339Z,491-1571-1521-1971-148
BTCNGN,317239.64,0.00204792,sell,2024-12-10T13:42:25.028354Z,481-1971-1521-1571-198
BTCNGN,34983.91,0.00022239,sell,2024-11-28T15:54:59.247776Z,491-1981-1521-1981-157
BTCNGN,9900.32,0.00007055,sell,2024-12-06T12:57:09.702486Z,491-1981-1521-1981-157
BTCNGN,1000,0.0000084,sell,2025-03-11T14:27:51.540588Z,491-1981-1521-1981-157
BTCNGN,2959.85,0.00002113,sell,2024-12-06T13:28:32.900623Z,491-1981-1521-1981-157
BTCNGN,1980.84,0.00001409,sell,2024-12-06T13:43:19.654538Z,491-1981-1521-1981-157
BTCNGN,124336.69,0.00078998,sell,2024-12-03T17:59:55.998958Z,511-1491-1521-1571-156
BTCNGN,69992.21,0.00044483,sell,2024-11-28T16:00:11.605795Z,531-1511-1521-1571-148
BTCNGN,988.43,0.00000659,sell,2024-12-07T21:24:09.514053Z,531-1511-1521-1571-148
BTCNGN,59999.22,0.00037403,sell,2024-12-01T16:31:18.919259Z,531-1511-1521-1571-148
BTCNGN,20999.56,0.00013543,sell,2024-12-05T18:25:32.965465Z,531-1511-1521-1571-148
BTCNGN,992584.63,0.00654139,sell,2024-12-09T11:59:31.149971Z,541-1981-1521-1971-149
BTCNGN,65954.73,0.00041821,sell,2024-12-03T01:55:42.207554Z,531-1551-1521-1571-157
BTCNGN,46570.16,0.00030601,sell,2024-12-09T12:14:56.366863Z,531-1551-1521-1571-157
BTCNGN,80360.33,0.00052203,sell,2024-12-10T20:11:27.228794Z,531-1551-1521-1571-157
BTCNGN,408761.8,0.00256,sell,2024-12-11T11:12:52.452663Z,501-1521-1521-1981-153
BTCNGN,109998.62,0.00068133,sell,2024-11-27T20:41:29.441629Z,521-1551-1521-1571-153
BTCNGN,48995.84,0.00033261,sell,2024-12-07T08:18:53.521868Z,521-1551-1521-1571-153
BTCNGN,5939.88,0.00003736,sell,2024-12-01T16:50:29.258073Z,991-1481-1521-1561-198
BTCNGN,7297.23,0.00005,sell,2024-12-07T08:05:58.486149Z,551-11001-1521-1981-1100
BTCNGN,113477.7,0.0008,sell,2024-12-06T13:37:52.701175Z,551-11001-1521-1981-1100
BTCNGN,1993617.48,0.01243906,sell,2024-11-29T11:33:35.527789Z,1021-1981-1521-1981-1100
BTCNGN,300216.92,0.00184649,sell,2024-12-05T04:46:15.202454Z,1001-11011-1521-1971-156
BTCNGN,29990.51,0.00018623,sell,2024-11-29T12:07:47.234325Z,1001-11011-1521-1971-156
BTCNGN,255249.68,0.0016,sell,2024-11-30T06:24:04.708978Z,1001-11011-1521-1981-155
BTCNGN,116325.88,0.00076674,sell,2024-12-07T21:09:48.370783Z,981-1541-1521-1561-152
BTCNGN,58193.94,0.00041019,sell,2024-12-06T13:30:32.969679Z,981-1541-1521-1561-152
BTCNGN,110999.43,0.00070528,sell,2024-12-03T18:00:27.30424Z,1011-1481-1521-1561-150
BTCNGN,110006.96,0.00068969,sell,2024-11-30T04:54:10.790351Z,1011-1481-1521-1561-150
BTCNGN,100106.4,0.00064649,sell,2024-12-08T17:19:55.899841Z,1011-1481-1521-1561-150
BTCNGN,299961.02,0.00187822,sell,2024-11-30T05:41:58.090447Z,1011-1481-1521-1561-150
BTCNGN,120010.75,0.0007935,sell,2024-12-07T21:30:34.795715Z,1011-1481-1521-1561-150
BTCNGN,2098905.71,0.01306479,sell,2024-11-27T21:05:45.752041Z,991-1491-1521-1971-197
BTCNGN,101042.16,0.00071235,sell,2024-12-06T13:34:24.97385Z,991-1561-1521-1981-149
BTCNGN,55348.92,0.00036175,sell,2024-12-04T12:12:41.983125Z,1011-1561-1521-1971-1101
BTCNGN,50022.47,0.00034034,sell,2024-12-07T07:48:45.837808Z,971-1521-1521-1981-149
BTCNGN,1127724.18,0.00700683,sell,2024-11-27T21:11:21.917529Z,981-1521-1521-1561-198
BTCNGN,19998.85,0.00013563,sell,2024-12-07T08:07:03.866532Z,971-11011-1521-1971-1100
BTCNGN,3961.5,0.00002492,sell,2024-12-01T16:20:22.519601Z,531-11011-1521-1971-156
BTCNGN,18799.09,0.00011681,sell,2024-11-27T21:13:27.276269Z,531-11011-1521-1971-156
BTCNGN,337384.12,0.00210415,sell,2024-12-01T16:26:55.938744Z,531-1571-1521-1571-1100
BTCNGN,249906.86,0.001696,sell,2024-12-07T07:59:25.290338Z,1011-1561-1521-1571-198
BTCNGN,19999.81,0.00012893,sell,2024-12-08T17:57:43.154302Z,1011-1561-1521-1571-198
BTCNGN,10204.28,0.00006646,sell,2024-12-10T20:06:08.791014Z,1001-1971-1521-1971-148
BTCNGN,50161.68,0.00031282,sell,2024-12-01T16:25:51.859594Z,1001-1971-1521-1971-148
BTCNGN,15202.26,0.00009518,sell,2024-11-30T05:47:46.790387Z,1001-1971-1521-1971-148
BTCNGN,4948,0.00003249,sell,2024-12-10T20:00:53.335416Z,571-1991-1521-1981-154
BTCNGN,9899.2,0.00006257,sell,2024-11-30T19:01:35.016009Z,571-1991-1521-1981-154
BTCNGN,9999.6,0.00006255,sell,2024-11-30T19:12:41.149657Z,571-1991-1521-1981-154
BTCNGN,9999.52,0.00006418,sell,2024-12-05T18:15:51.393086Z,571-1991-1521-1981-154
BTCNGN,5938.3,0.00003825,sell,2024-12-02T11:11:44.445003Z,541-1501-1521-1981-155
BTCNGN,4940.33,0.00003164,sell,2024-11-28T16:38:38.693414Z,541-1501-1521-1981-155
BTCNGN,4951.03,0.00003115,sell,2024-11-27T21:44:02.742485Z,541-1501-1521-1981-155
BTCNGN,641045.39,0.00417527,sell,2024-12-10T20:02:38.114967Z,571-1551-1521-1571-154
BTCNGN,42207.15,0.00026873,sell,2024-12-03T18:02:54.252027Z,991-1971-1521-1571-157
BTCNGN,636395.73,0.00403539,sell,2024-12-03T01:57:05.08383Z,481-1561-1521-1981-198
BTCNGN,680432.37,0.0042901,sell,2024-12-03T03:36:05.784144Z,481-1561-1521-1981-198
BTCNGN,29999.9,0.00018786,sell,2024-11-30T05:43:10.518398Z,571-1981-1521-1971-150
BTCNGN,64453.61,0.00045368,sell,2024-12-06T13:33:40.542986Z,981-1571-1521-1571-157
BTCNGN,7910.14,0.00005,sell,2024-12-11T11:08:15.318221Z,1021-1521-1521-1981-151
BTCNGN,243775.86,0.00158288,sell,2024-12-10T19:56:29.077827Z,971-1501-1521-1571-199
BTCNGN,8909.68,0.00005631,sell,2024-11-30T19:02:25.5359Z,541-1981-1521-1981-197
BTCNGN,15191.8,0.00009662,sell,2024-12-03T18:04:14.125405Z,981-1541-1521-1981-155
BTCNGN,23508.35,0.00014703,sell,2024-11-30T18:55:37.073811Z,981-1541-1521-1981-155
BTCNGN,4756.08,0.00003007,sell,2024-11-30T05:37:55.450266Z,981-1541-1521-1981-155
BTCNGN,10199.32,0.00006353,sell,2024-12-01T16:46:55.813751Z,981-1541-1521-1981-155
BTCNGN,169571.21,0.0010534,sell,2024-11-29T11:50:29.751009Z,551-11021-1521-1561-151
BTCNGN,7926.68,0.00005133,sell,2024-12-05T17:48:37.281455Z,991-1491-1521-1981-157
BTCNGN,9247.03,0.00005897,sell,2024-12-03T00:58:33.332064Z,971-11001-1521-1561-157
BTCNGN,1872838.66,0.01146303,sell,2024-12-05T05:14:39.05325Z,971-11001-1521-1561-157
BTCNGN,173386.43,0.00111351,sell,2024-12-05T17:47:28.350112Z,521-1981-1521-1981-151
BTCNGN,148983.72,0.00094386,sell,2024-11-28T16:18:29.125431Z,521-1981-1521-1981-151
BTCNGN,25006.43,0.00016419,sell,2024-12-04T12:03:50.642865Z,561-1491-1521-1981-154
BTCNGN,15001.17,0.00009354,sell,2024-11-29T11:39:45.296291Z,561-1491-1521-1981-154
BTCNGN,24225.42,0.00015565,sell,2024-12-03T18:42:14.097026Z,521-1491-1521-1981-151
BTCNGN,21001.08,0.00013796,sell,2024-12-09T12:11:54.871465Z,501-1981-1521-1561-150
BTCNGN,45003.78,0.00028151,sell,2024-11-30T19:12:46.616463Z,501-1981-1521-1561-150
BTCNGN,9899.2,0.00006257,sell,2024-11-30T19:01:36.16343Z,501-1481-1521-1561-154
BTCNGN,19999.52,0.00012721,sell,2024-12-03T18:07:23.289647Z,481-1511-1521-1561-199
BTCNGN,7919.8,0.0000495,sell,2024-12-05T05:45:59.709894Z,481-1511-1521-1561-199
BTCNGN,2966.12,0.00001835,sell,2024-12-05T04:11:32.651055Z,511-11001-1521-1981-150
BTCNGN,2969.2,0.00001835,sell,2024-12-05T04:10:58.934793Z,511-11001-1521-1981-150
BTCNGN,13998.7,0.00008964,sell,2024-12-05T17:57:54.607625Z,511-11001-1521-1981-150
BTCNGN,349591.95,0.00223078,sell,2024-12-03T18:24:17.830645Z,511-11001-1521-1981-150
BTCNGN,4948.71,0.00003165,sell,2024-11-28T16:21:54.934678Z,511-11001-1521-1981-150
BTCNGN,11999.39,0.00007449,sell,2024-11-29T12:07:23.030959Z,511-11001-1521-1981-150
BTCNGN,16245.61,0.00010355,sell,2024-12-02T10:58:59.737897Z,561-11021-1521-1971-198
BTCNGN,10249.35,0.00006529,sell,2024-12-02T11:13:52.733305Z,511-11011-1521-1971-156
BTCNGN,77645.1,0.00050081,sell,2024-12-08T17:31:00.781334Z,971-1991-1521-1981-151
BTCNGN,9041.35,0.00006,sell,2024-12-09T23:21:37.3618Z,481-1551-1521-1981-155
BTCNGN,3959.59,0.00002502,sell,2024-12-11T11:04:41.042457Z,521-1491-1521-1561-154
BTCNGN,4453.15,0.00002923,sell,2024-12-10T19:57:25.758408Z,521-1491-1521-1561-154
BTCNGN,60053.98,0.00037391,sell,2024-12-01T16:43:31.389518Z,521-1491-1521-1561-154
BTCNGN,2341.76,0.00001549,sell,2024-12-04T12:18:19.985429Z,481-1971-1521-1561-149
